,PC1,PC2,PC3
LUAD:sample1426,-7.85E-05,-0.000244234,5.69E-05
LUAD:sample1427,-0.00014461,-0.000148225,-0.000322572
LAML:sample1428,0.000313752,0.000200028,0.000235091
LUSC:sample1429,-0.000131641,-0.000364306,0.000116819
LUAD:sample1430,-6.39E-05,-0.000189357,-9.10E-05
AML:sample1431,0.00030767,-0.000346271,-0.000363199
LUSC:sample1432,-0.000108924,-0.000161141,0.000193337
LUAD:sample1433,-7.31E-05,0.000563236,-5.85E-05
LAML:sample1434,0.000263787,0.000316328,0.000275496
LUAD:sample1435,-0.000113687,1.14E-05,-0.000127273
AML:sample1436,0.000300284,-9.92E-05,-6.39E-05
LAML:sample1437,0.000290711,8.87E-05,-8.24E-05
AML:sample1438,0.000294702,-0.00047313,-0.0008737
LUAD:sample1439,-6.12E-05,0.000354703,-5.78E-05
LUSC:sample1440,-6.33E-05,-9.58E-05,0.000241263
LUSC:sample1441,-0.000118873,-0.000490388,0.00023263
LUAD:sample1442,-9.81E-05,-0.00010223,-0.000219064
LUSC:sample1443,-9.48E-05,9.02E-06,-0.000373265
LUAD:sample1444,-9.42E-05,0.000358192,9.98E-05
AML:sample1445,0.000268254,-0.000511151,-0.000522155
LUSC:sample1446,-8.39E-05,-1.93E-05,0.000492227
LUSC:sample1447,-0.000100337,-0.000105339,0.00013809
LUAD:sample1448,-8.96E-05,0.000212512,-0.000119992
LUSC:sample1449,-9.24E-05,0.000473036,-0.000563178
AML:sample1450,0.000276924,-0.000426992,-0.000504984
LUAD:sample1451,-4.84E-05,0.000677872,-9.12E-05
LAML:sample1452,0.000313231,0.000240914,0.000274018
AML:sample1453,0.00025005,7.79E-05,0.000524226
LUAD:sample1454,-0.000127161,0.000107935,-0.000426331
LUAD:sample1455,-0.000112054,0.000197685,-0.000451584
LAML:sample1456,0.000350365,0.000467828,0.000628887
LUAD:sample1457,-6.62E-05,0.0001925,-5.64E-05
AML:sample1458,0.000317105,-0.000417725,-0.00062151
LUSC:sample1459,-0.000100701,0.000178923,0.000218864
LUSC:sample1460,-8.99E-05,-0.000409881,0.000458449
LUAD:sample1461,-6.43E-05,-0.000223105,0.000559028
LUSC:sample1462,-0.000102019,0.000449967,-0.000403523
LUSC:sample1463,-8.90E-05,-0.000277942,0.000525304
LUSC:sample1464,-0.000147334,-0.000364869,6.26E-05
LUSC:sample1465,-0.000126604,-0.000532965,-1.49E-07
LUSC:sample1466,-3.42E-07,0.000160183,0.000838226
AML:sample1467,0.000288922,-3.78E-05,9.24E-05
AML:sample1468,0.000258607,-0.000531421,-0.000398731
LUSC:sample1469,-0.000107149,-0.000280868,0.000247364
LUAD:sample1470,-8.51E-05,0.00034884,-1.44E-05
LUAD:sample1471,-8.06E-05,0.000466441,1.38E-05
AML:sample1472,0.000254394,-0.000276605,-0.000309808
AML:sample1473,0.00030634,-0.000298438,-0.000281804
LUAD:sample1474,-0.000121943,-0.00022126,-0.000484857
LUAD:sample1475,-0.000113743,0.000233252,-0.000468222
LUSC:sample1476,-7.09E-05,-0.000432893,0.000429804
LUSC:sample1477,-7.78E-05,-0.000417676,0.000434567
AML:sample1478,0.00025061,-0.000348286,-0.000573789
LUAD:sample1479,-4.32E-05,0.000445762,0.000259968
LUAD:sample1480,-9.90E-05,0.00014903,-0.000725858
LUAD:sample1481,-6.73E-05,-0.000109356,6.65E-05
LUSC:sample1482,-0.000116948,-0.000267895,3.47E-05
LUAD:sample1483,-7.80E-05,0.000396856,-0.000119538
LUSC:sample1484,-0.000123721,0.000498308,-0.000458372
LUSC:sample1485,-0.00012113,0.000124144,-0.000422841
LUSC:sample1486,-0.000104771,-0.00031676,0.000299137
LUSC:sample1487,-0.000102282,0.000493833,-0.000323251
LUSC:sample1488,-0.000135817,-0.000379408,0.000101772
LUAD:sample1489,-1.36E-05,0.000144463,0.000620482
LAML:sample1490,0.000264813,0.000298609,0.000247726
LUSC:sample1491,-8.06E-05,0.000407083,-0.000629258
LUSC:sample1492,-8.12E-05,-0.000484854,0.000407201
LUAD:sample1493,-9.25E-05,-5.31E-05,-0.000458301
LUAD:sample1494,-6.04E-05,0.000507913,-0.000533032
LUSC:sample1495,-0.000127796,-0.000426939,-2.59E-06
LUSC:sample1496,-0.000105694,0.000461996,-0.000326296
LUAD:sample1497,-0.000173253,5.69E-05,-0.000727314
LUAD:sample1498,-0.000151792,-0.000195598,-0.000290443
LUSC:sample1499,-6.67E-05,0.000297199,8.15E-05
LAML:sample1500,0.000300641,0.000182542,7.32E-05
LUAD:sample1501,-9.38E-05,0.00035422,-3.78E-05
LUAD:sample1502,-0.000125109,-4.93E-05,2.23E-05
LUAD:sample1503,-4.37E-05,0.000150763,0.000331115
LUAD:sample1504,-0.000120099,0.000112505,-0.000384065
LUAD:sample1505,-3.03E-05,0.000413174,0.000432702
LUAD:sample1506,-6.80E-05,0.000659518,-9.55E-05
LUAD:sample1507,-5.24E-05,0.000658405,0.000149638
LUAD:sample1508,-7.73E-05,0.000264057,0.00011969
LAML:sample1509,0.000296263,4.66E-06,-0.000204761
LAML:sample1510,0.000330382,0.000205252,0.000227673
LUSC:sample1511,-9.26E-05,-0.00052801,0.000449966
LUSC:sample1512,-9.41E-05,-0.000445486,0.000260274
AML:sample1513,0.000248403,-0.000215366,-0.000343897
LUAD:sample1514,-0.000115535,1.28E-05,-0.00014994
LUSC:sample1515,-0.000145718,-0.000481586,-0.000100551
LUAD:sample1516,-7.68E-05,0.000176056,-5.17E-05
LUAD:sample1517,-6.83E-05,0.000445986,-1.77E-05
LUAD:sample1518,-0.000135338,-0.000266228,-0.000499809
LAML:sample1519,0.000319034,0.000321214,0.000425377
LUSC:sample1520,-0.000101304,-0.000332182,0.000469815
LUSC:sample1521,-3.66E-05,-0.000519971,0.000391134
LUSC:sample1522,-0.000152025,-0.000368114,3.69E-05
LUSC:sample1523,-0.000151034,-0.000613499,-5.50E-05
