,PC1,PC2,PC3
LUAD:sample966,0.00024111,6.33E-05,-0.001016216
LUSC:sample967,-0.000605336,-0.000478024,-0.000112029
LUSC:sample968,-8.18E-05,0.000140778,0.000749714
LUAD:sample969,0.000194373,-0.000196791,-0.000752887
LUAD:sample970,-0.000143367,0.000553274,-0.000867077
LUSC:sample971,-0.000576262,-0.000213892,0.000130703
LUAD:sample972,0.000375077,-9.36E-05,-5.69E-05
LUSC:sample973,0.000391637,3.56E-05,0.000485703
LUAD:sample974,0.000530463,-0.000440148,-0.000253284
LUAD:sample975,0.000177456,0.000569289,-0.000966465
LUAD:sample976,-0.000194919,0.000604497,-0.000408915
LUAD:sample977,0.000253547,0.000751431,-0.000396902
LUAD:sample978,0.000344589,-0.00075955,0.001065569
LUAD:sample979,-0.000119228,0.000826621,-0.000826962
LUAD:sample980,0.000396411,-0.000548662,7.66E-05
LUAD:sample981,0.000466088,-0.000175009,-0.000125795
LUAD:sample982,-0.000181763,0.000365055,-0.00130511
LUSC:sample983,-0.000463279,-8.92E-05,0.000360124
LUAD:sample984,0.000440556,0.000154014,0.00071571
LUSC:sample985,-0.000395474,-2.86E-05,0.000227701
LUSC:sample986,-0.000183425,-0.000187468,0.000515916
LUSC:sample987,-0.000476212,-0.000423328,0.000327374
LUSC:sample988,0.000571446,0.000290117,0.001400125
LUSC:sample989,-0.000454248,-0.000172097,-0.000174512
LUAD:sample990,-7.32E-05,0.000528651,-0.000429661
LUSC:sample991,0.000120624,-0.000242538,-0.000751908
LUSC:sample992,-0.000677899,-0.000450297,1.60E-05
LUSC:sample993,-0.000364392,-6.91E-05,0.000221395
LUSC:sample994,0.000310825,0.000250896,0.000559501
LUAD:sample995,-5.96E-06,0.0005347,-0.001165229
LUAD:sample996,0.000533172,-0.000344055,-4.05E-05
LUSC:sample997,-0.000133756,-0.00041243,0.00037472
LUSC:sample998,-0.000101045,-1.57E-05,0.000854889
LUAD:sample999,0.00032299,8.61E-05,-0.000157385
LUAD:sample1000,0.000400397,-0.000188602,-0.000287847
LUSC:sample1001,0.000356012,0.000883978,0.001281376
LUAD:sample1002,0.000355744,-0.000125067,0.000438451
LUSC:sample1003,-0.000427026,-0.000295991,0.000531777
LUSC:sample1004,-0.000163087,-0.000458825,0.0006745
LUSC:sample1005,0.000580907,0.000118128,0.00097157
LUAD:sample1006,0.000675642,-0.000934127,-0.000265657
LUAD:sample1007,-0.000283228,0.000783967,-0.000762752
LUAD:sample1008,0.000123457,-7.23E-05,-0.001646423
LUAD:sample1009,6.28E-05,0.000648191,-0.001189304
LUAD:sample1010,5.54E-05,-0.000138914,-0.001264704
LUSC:sample1011,-0.000205067,-0.000966869,0.000133198
LUAD:sample1012,0.000714862,-0.000137859,0.001246112
LUAD:sample1013,0.00071231,-0.00018158,0.001242756
LUSC:sample1014,0.000464829,0.000875503,0.001585557
LUSC:sample1015,-0.00017184,-0.001174875,0.000361686
LUSC:sample1016,-0.00031991,-0.000488501,0.000398903
LUSC:sample1017,-0.000151245,0.000126709,-0.000579019
LUAD:sample1018,0.000416547,-0.000211801,-0.000657648
LUSC:sample1019,-0.000623418,-0.000455328,0.000263058
LUSC:sample1020,-0.0001819,-0.000272067,-0.001078379
LUAD:sample1021,0.000267452,0.000166798,-0.000763521
LUSC:sample1022,-5.06E-05,-5.15E-05,0.000409849
LUSC:sample1023,-0.000455964,-0.000356728,0.000167129
LUAD:sample1024,0.000661508,-0.000247259,0.000788497
LUSC:sample1025,-0.000468636,-0.000436682,0.000280533
LUSC:sample1026,-0.00041775,-0.000491062,0.000255707
LUAD:sample1027,0.000266881,0.000346037,-0.000121155
LUAD:sample1028,0.000181466,0.000344782,7.67E-05
LUSC:sample1029,-0.000347746,7.74E-06,0.000343558
LUSC:sample1030,8.95E-05,-0.00018903,-0.000625047
LUAD:sample1031,0.000447861,-0.000378428,-0.000312563
LUSC:sample1032,-0.000754774,-6.65E-05,0.000384969
LUAD:sample1033,0.000240484,0.000372788,0.000587482
LUSC:sample1034,-3.15E-05,0.000155911,-0.000820659
LUAD:sample1035,0.000109731,0.000158106,-0.000630626
LUSC:sample1036,-2.71E-05,-0.000249812,-0.000282605
LUAD:sample1037,0.000437502,-0.000348646,-0.00038551
LUSC:sample1038,0.000485039,0.000660913,0.001253036
LUAD:sample1039,0.000178013,-5.29E-05,-0.000214826
LUAD:sample1040,0.000201401,-0.000574713,-0.000827009
LUAD:sample1041,0.000155794,-0.000170316,-0.000262088
LUSC:sample1042,-0.000594332,-0.000192711,3.88E-05
LUAD:sample1043,0.000256686,0.000914465,-0.000114358
LUSC:sample1044,-0.00038775,0.000266931,0.000802668
LUSC:sample1045,-0.000357066,6.10E-06,0.000406321
LUAD:sample1046,-3.26E-06,-0.000156035,-0.001098905
LUAD:sample1047,0.000361433,-9.74E-05,-0.000251412
LUAD:sample1048,0.000321334,2.07E-06,-0.000608187
LUSC:sample1049,-0.000509317,-0.000539596,6.32E-05
LUAD:sample1050,0.000772203,-0.000370823,0.001134172
LUAD:sample1051,0.000257315,0.000887808,-0.000509055
LUAD:sample1052,-0.000100602,5.57E-05,-0.000424692
LUAD:sample1053,0.000171722,0.00050172,-0.000813544
LUSC:sample1054,-0.000344654,-0.000317025,0.000169981
LUSC:sample1055,-0.000335379,-5.14E-05,0.000736193
LUSC:sample1056,-0.000516406,0.000251052,0.000591998
LUAD:sample1057,0.000416831,0.000218922,0.000791973
LUSC:sample1058,-0.000564265,-7.31E-05,0.000574713
LUSC:sample1059,-0.0003325,-0.000330525,0.000112309
LUAD:sample1060,0.000441064,0.000282598,-0.00029185
LUAD:sample1061,0.000480324,-0.000273628,7.73E-05
LUSC:sample1062,4.75E-05,-0.000755584,8.93E-05
LUSC:sample1063,-0.000590063,0.000172727,0.00031813
LUAD:sample1064,9.85E-05,0.000295883,-0.000898228
LUAD:sample1065,1.69E-05,0.000661451,-0.000531194
LUSC:sample1066,0.000372463,0.000880972,0.001358487
LUAD:sample1067,-7.13E-05,0.000565974,-0.000252588
LUAD:sample1068,0.000221402,0.000446435,-0.000819221
LUAD:sample1069,0.000165461,-0.000369653,-0.001527285
LUAD:sample1070,4.80E-05,0.000655592,-0.000887526
LUSC:sample1071,-0.00032152,0.000235138,0.000550781
LUAD:sample1072,0.000746268,-0.000234086,0.00110631
LUAD:sample1073,0.00012178,-0.000474692,-0.000632967
LUSC:sample1074,-6.87E-05,-0.000356664,0.000279828
LUSC:sample1075,-0.000199503,0.000313689,0.000713882
LUSC:sample1076,-0.000217311,0.000323379,0.001053032
LUAD:sample1077,-0.000292612,2.05E-05,-0.000567025
LUAD:sample1078,-0.000106339,0.000424365,-0.000474341
LUSC:sample1079,-0.000441249,7.11E-05,0.000442669
LUAD:sample1080,-9.03E-05,-7.28E-06,-0.001139692
LUSC:sample1081,-0.000257583,-6.10E-05,0.000485812
LUAD:sample1082,0.000633328,-0.000110982,0.001063686
LUAD:sample1083,-2.72E-05,0.000213165,-0.000707618
LUAD:sample1084,0.000387365,-6.61E-05,-0.000133896
LUSC:sample1085,-9.86E-05,-0.000269761,0.000282167
LUSC:sample1086,-0.000550806,-6.20E-05,-8.60E-05
LUAD:sample1087,-9.15E-05,0.000258786,-0.000923956
LUSC:sample1088,1.82E-05,0.000421646,0.000350544
LUAD:sample1089,0.000337131,-0.00014072,-0.000256658
LUSC:sample1090,-6.25E-05,-0.000485595,0.000911777
LUSC:sample1091,-0.000176485,-5.50E-05,0.000258491
LUAD:sample1092,0.000185347,0.000116271,-0.000367415
LUSC:sample1093,0.000505025,0.000535946,0.001279021
LUAD:sample1094,0.000690942,-7.49E-05,0.00102504
LUAD:sample1095,0.000127136,0.000486044,-0.000458941
LUAD:sample1096,0.000232652,0.000466712,-0.000238302
LUAD:sample1097,0.000233472,-4.59E-05,-0.000787904
LUSC:sample1098,0.000154941,-0.000214372,0.000867673
LUSC:sample1099,-0.000508938,-0.000324551,0.000289626
LUAD:sample1100,-0.000273152,-0.000558517,0.000312501
LUSC:sample1101,0.000516151,0.00034695,0.001219084
LUSC:sample1102,-0.000327857,-0.000485291,-0.000264196
LUSC:sample1103,-0.000421667,0.000135877,0.000684523
LUSC:sample1104,-0.00056524,0.000192503,0.000346353
LUSC:sample1105,0.000155915,-0.001051595,-0.000260853
LUSC:sample1106,-0.000339772,-0.000142355,0.000347489
LUAD:sample1107,0.000407181,-0.000109673,-0.00092624
LUAD:sample1108,0.000456359,-9.72E-05,-0.000193563
LUAD:sample1109,-0.000194919,0.000604497,-0.000408915
LUAD:sample1110,0.000206951,0.000553407,-4.64E-05
LUSC:sample1111,-0.000488131,-0.000361838,7.25E-05
LUSC:sample1112,-0.000478188,-0.000355137,0.000309955
LUAD:sample1113,0.000484384,-0.000465548,-0.000988748
LUAD:sample1114,0.000185832,0.000777961,-0.000625964
LUAD:sample1115,-8.63E-05,-0.000109757,-0.000928565
LUSC:sample1116,-0.000255925,5.70E-05,-0.000334095
LUAD:sample1117,0.000399573,4.61E-05,-0.000149398
LUSC:sample1118,0.000533207,0.00046149,0.001277092
LUSC:sample1119,0.000112292,0.000510945,0.000469779
LUSC:sample1120,-0.000403981,-0.000169684,0.000284641
LUSC:sample1121,0.000514919,0.000289817,0.001331703
LUSC:sample1122,-0.000396198,2.78E-05,-0.000160131
LUAD:sample1123,0.000202019,-0.000892344,-0.001311986
LUSC:sample1124,0.000492164,0.000560349,0.000926171
LUSC:sample1125,-0.000549694,-0.000304931,0.000223182
LUAD:sample1126,-2.03E-05,0.000499659,-9.54E-05
LUAD:sample1127,0.000544522,0.000438981,0.000945291
LUSC:sample1128,-0.00049402,0.000201066,-0.000155188
LUSC:sample1129,0.000493123,0.000292442,0.00109373
LUAD:sample1130,9.77E-05,0.00088503,-0.000495458
LUAD:sample1131,-0.00022515,0.000474999,-0.000564355
LUSC:sample1132,0.000313431,-0.000184955,-3.68E-05
LUAD:sample1133,0.000349692,-1.80E-05,-0.000644247
LUAD:sample1134,-6.39E-05,5.30E-05,-0.000545753
LUAD:sample1135,0.000134637,-0.000443798,-0.000724422
LUAD:sample1136,0.000215654,0.000348888,-0.000997543
LUAD:sample1137,0.000421189,-0.000637485,-0.000779332
LUAD:sample1138,0.000683711,-4.17E-05,0.001348938
LUAD:sample1139,0.000714352,-0.000353525,0.001142063
LUAD:sample1140,0.000237201,-0.000177653,-0.000529979
LUSC:sample1141,-0.000538673,-0.000379889,-0.000193551
LUSC:sample1142,-0.000476021,-0.000167117,7.89E-05
LUAD:sample1143,-2.91E-06,0.000213015,-0.000835431
LUSC:sample1144,-0.000540126,0.000328009,0.000178411
LUAD:sample1145,0.000188093,-1.33E-05,-0.001047552
LUAD:sample1146,0.000433545,-7.78E-05,3.12E-05
LUAD:sample1147,-0.000220416,0.000620416,-0.001586722
LUSC:sample1148,-0.000432867,-0.00034414,0.000205542
LUSC:sample1149,-0.000533835,-0.0003827,2.48E-05
LUSC:sample1150,-0.000497597,0.000240829,0.000679872
LUSC:sample1151,-0.0007182,0.00036322,0.00053125
