"","PC1","PC2","PC3"
"LUSC_105",46.7653917601009,12.8872572223722,-37.2383562037294
"LUSC_106",42.3431119353693,-0.00593926851690789,13.1640154790728
"LUSC_107",61.9494313770965,-1.75607361609971,50.6068438413001
"LUSC_108",35.135176160765,-12.0192278174192,30.9995574700439
"LUSC_109",69.7492031471818,8.90908922732084,0.0135278942136129
"LUSC_11",24.4148325260238,3.5978760161431,-44.6989974948545
"LUSC_110",54.97752973476,1.10868361480228,-20.8984191701308
"LUSC_111",26.1730797463437,-7.83468356120131,35.3643495732336
"LUSC_112",19.9711140805648,-26.6365660270907,15.7749981355768
"LUSC_113",53.710901984311,4.6710799123452,-21.366165330939
"LUSC_114",78.4373039660744,4.13654540872312,13.5944575695009
"LUSC_115",18.6540352035103,-3.65470090160278,0.504029552644302
"LUSC_116",63.0901706652428,15.595075332564,-57.5745887266259
"LUSC_117",36.0994457354943,1.00777627419346,5.42499491977393
"LUSC_118",13.3253423735351,-10.1741623945995,-28.9085967975165
"LUSC_119",62.3609640495177,-4.41010919581734,16.8878708577001
"LUSC_12",59.6391090277436,20.8853508491824,-46.0429247327812
"LUSC_120",58.5342930754513,10.7291465906873,-3.65107710723623
"LUSC_121",68.1608159247572,14.4116417409871,-25.2543645206221
"LUSC_122",54.45305275647,7.48713330979587,5.8238697252283
"LUSC_123",14.5730000568419,-15.676273564075,-2.05716556674195
"LUSC_124",42.1883235068536,6.59703758225788,-15.2905044275011
"LUSC_125",46.6957249849004,-9.67621768326963,55.6928364242118
"LUSC_126",57.0107035039054,16.1829628523311,-26.3559704272436
"LUSC_127",3.64204221894612,-23.0912483689937,-22.345366295313
"LUSC_128",67.389039677356,26.6935106280726,29.66959648517
"LUSC_129",59.6054643158694,0.0536655163893066,11.9648135292215
"LUSC_13",73.4184775436864,30.9238137198151,-35.2554191654752
"LUSC_130",57.2840566771903,17.5318200706735,-6.6900392991433
"LUSC_131",60.0484218524909,7.13319895696211,3.93937172072934
"LUSC_132",71.8010110531497,-0.937439416128972,58.1048474390817
"LUSC_133",42.975378928433,6.44860662195017,-14.1016212919594
"LUSC_134",59.4498321564567,15.693534213252,-11.3075145163199
"LUSC_135",68.0368902078045,37.1247953336457,-21.4946322723056
"LUSC_136",49.1108279815968,-0.451742413785462,-19.3606961449596
"LUSC_137",57.0339446034703,-0.310676122891403,-2.10454927429309
"LUSC_138",53.5348227017797,-8.68122623961026,4.07893631744969
"LUSC_139",50.4087899976983,15.1711705522484,-38.4839107722507
"LUSC_14",40.6404161223656,-2.78739886043044,-37.1906589934774
"LUSC_140",20.5858108080161,-19.5439926263703,-7.83853496463201
"LUSC_141",63.9349742704551,20.8418982382607,-63.4823104178697
"LUSC_142",37.9076254930674,3.98020101413317,-13.2062984204964
"LUSC_143",-4.66428494012172,-17.4565088523766,-33.3308096561333
"LUSC_144",6.7527943715652,-9.80112015702882,10.9632802271325
"LUSC_145",74.9631848676511,3.70405416160322,-3.19169538164343
"LUSC_146",7.00925439130013,-18.130217064306,-27.2804175590751
"LUSC_147",-15.2247968327304,-29.9635435230965,24.8643282973611
"LUSC_148",25.8862503832181,-0.0410480511317099,-29.7346356763633
"LUSC_149",45.9763362889402,7.81307873295624,-11.9929580967632
"LUSC_15",5.82785452750202,-19.8490484575171,-40.8256553454981
"LUSC_150",46.3894780112926,2.13524380142064,-21.493615800646
"LUSC_151",26.0527768502882,10.675553309034,3.91626393803996
"LUSC_152",60.0408070762706,18.9572689301913,-11.7849739125448
"LUSC_153",45.9695276061584,17.4086811741844,-26.8935686492519
"LUSC_154",9.84054953650825,-15.1497080254723,-26.7368900016781
"LUSC_155",7.84562233315912,-14.9457421461724,-27.3665785254454
"LUSC_156",31.4261917552245,-0.964277537985796,-9.13081036275577
"LUSC_157",65.9881510241811,8.10496068547207,-2.72412967836467
"LUSC_158",79.4925777477382,25.7970271416447,-16.6793902521894
"LUSC_159",85.6367353401381,27.8318742953054,-9.70155520614633
"LUSC_16",63.4648390748603,20.6812139609034,-37.0720873973516
"LUSC_160",47.8806410247401,-12.8949720638986,-7.72607430417957
"LUSC_161",54.411707513086,4.35006179133179,-21.0942408509562
"LUSC_162",74.4379320507892,5.13243932797847,101.611968352284
"LUSC_163",65.9411545903872,26.0080876838653,-30.1871241891197
"LUSC_164",70.2227079922256,3.69502920821934,68.4354865955241
"LUSC_165",48.8387480940322,0.955575311824349,-21.9247198256653
"LUSC_166",61.9811947324377,-3.93767660127973,63.709614325491
"LUSC_167",64.3131558050371,14.3452409939446,-30.4015663596855
"LUSC_168",42.1880485105124,-4.71753153969945,103.393107291329
"LUSC_169",39.4390816599636,-3.55518651510994,-26.0064502708071
"LUSC_17",47.2299393357781,14.9207073861522,-12.7164754457857
"LUSC_170",41.6616676328757,-2.62384183498364,-9.78803786384136
"LUSC_171",36.3201733958148,6.42173480931866,-21.7277264324792
"LUSC_172",31.9909439080497,-5.37512495480895,-22.0279625925043
"LUSC_173",74.6525728346834,9.71526556994457,-32.6389845584102
"LUSC_174",-66.0885966381361,-69.2119378405896,-10.1679488115431
"LUSC_175",-64.3949839726879,-60.918306958166,-35.3884326560968
"LUSC_176",53.9581117972134,23.815470026795,4.79366832770356
"LUSC_177",51.3342017704163,1.09206240155842,10.7926354098173
"LUSC_178",53.0633986644302,10.7891923909395,-62.7818604727109
"LUSC_179",-65.5692013150284,-67.3200550841815,-12.2692248319952
"LUSC_18",-52.3884299384411,-61.2953380880713,-6.89351867814839
"LUSC_180",23.0451068209262,-6.51887327006124,-29.4284063495834
"LUSC_181",12.3329730238541,-20.3457385147042,-27.8681943180595
"LUSC_182",-70.6500893498694,-69.8254815048563,-24.3440540814435
"LUSC_183",63.8834870118844,9.26008822711481,-19.0201092866526
"LUSC_184",10.5464840741157,-18.3270105971942,-25.8695245614772
"LUSC_185",69.5216400313339,8.26868809768795,13.7549910000811
"LUSC_186",78.0521825859517,19.8495475469951,-52.7570819122514
"LUSC_187",48.5144959631078,16.1231063461126,-39.8534690245345
"LUSC_188",74.679163220293,24.453889506847,-28.3836044302554
"LUSC_189",-71.9589690021075,-61.8285232383398,-50.3789522961
"LUSC_19",31.1515351055675,0.417884058083434,-24.1024018930905
"LUSC_190",28.1046967076747,-6.99910827052862,-25.1234261125131
"LUSC_191",51.9507787571931,2.58047184346278,-48.8384950839422
"LUSC_192",12.0893153466067,-29.4338929973149,-8.95284754550728
"LUSC_193",-4.62674848272479,-11.4519597713374,-10.268812284199
"LUSC_194",32.8595406408966,13.4119411717531,-26.920956948888
"LUSC_195",55.9880890324512,8.47777433007788,-25.0076713436068
"LUSC_196",30.9884885414901,-13.5411235225939,11.6539611494713
"LUSC_197",75.6471461139815,5.99984907461522,32.0468438762839
"LUSC_198",25.8696554990858,-15.9820847650809,-0.802008513961913
"LUSC_199",39.9282406943967,5.09238970903245,-27.5344808123738
"LUSC_2",75.8245107140988,2.93116817677607,19.829565272583
"LUSC_20",24.7219621354837,-0.300800675398309,1.77935797688748
"LUSC_200",36.9348411773234,-9.98314557400528,0.490229517804885
"LUSC_201",51.2447868156876,6.19623779132785,-2.28149303525225
"LUSC_202",42.4944051637402,-13.7441179797489,-15.348734266335
"LUSC_203",109.713265809381,15.1579623706868,31.5454744725794
"LUSC_204",46.4101443619037,6.68836816798822,46.2056779073542
"LUSC_205",35.5383372005224,-3.01459596298809,-21.4949169789517
"LUSC_206",87.3337382389467,19.0354537032328,19.3053891310373
"LUSC_207",14.4469713868886,-13.2250264254211,50.2711418591379
"LUSC_208",61.0114508952803,2.88627779243903,15.1907355189219
"LUSC_209",43.4735632465511,2.14653575718748,-11.9050039572228
"LUSC_21",78.0309558975832,36.3235250263983,-53.0777599640246
"LUSC_210",29.3386949472537,-11.6639022132805,-1.51453141427775
"LUSC_211",31.8303346385412,-10.6543648594835,-25.0361687431453
"LUSC_212",67.206271775996,17.070513633034,-39.9511885968808
"LUSC_213",50.5110244149959,7.04334315042745,58.7926237889186
"LUSC_214",28.9406818969941,-1.68174358461286,21.3506862178123
"LUSC_215",38.4706022333229,3.26697078825389,-19.040199820586
"LUSC_216",67.5740299595175,11.1973372185835,-29.119724531011
"LUSC_217",34.8446478656718,-7.13812523747786,-23.2620560457631
"LUSC_218",64.193112027323,7.87310135554974,-13.5632917520615
"LUSC_219",59.3849323524067,20.7384663238682,-58.6053721418546
"LUSC_22",50.390256058538,6.19119176769726,-55.7076604999323
"LUSC_220",-67.8755540789419,-60.3711940311186,-44.6653029643974
"LUSC_221",55.8621638072932,-6.26951657308226,44.1988751085822
"LUSC_222",-21.9620723041981,-31.7862632622668,21.0048765172795
"LUSC_223",81.8963103040989,24.5104459779197,-8.38799289507721
"LUSC_224",-77.7132818239183,-64.0071604027701,-39.8174897749198
"LUSC_225",27.9319387537939,11.8185705038602,-33.7552111392515
"LUSC_226",43.12713800483,-0.651376268082592,-31.5945624279412
"LUSC_227",61.5352895179499,11.527691592825,-3.77782913385939
"LUSC_228",21.5702000940002,-6.81026023782162,56.453701299564
"LUSC_229",32.3426159216289,-10.5256195974392,-37.0913645366308
"LUSC_23",27.1060650248909,-0.511615959614684,-58.0658471399429
"LUSC_230",60.3323327304718,-2.12033183818315,13.4512313955326
"LUSC_231",63.1067747451809,15.8916403237926,-18.6398873083799
"LUSC_232",45.2668707790349,5.70175958684079,5.01502724847344
"LUSC_233",56.0124917941433,10.7959147228788,-6.25426347720986
"LUSC_234",19.7296265579112,-11.0403716627386,44.7587050001431
"LUSC_235",39.8873816747954,-18.8890406802526,27.6242716768368
"LUSC_236",66.4366682993594,25.2869066110046,-41.8005520025651
"LUSC_237",53.8733972007419,19.4842718620757,-15.127872865323
"LUSC_238",44.4515781494546,-12.3180297250383,-7.45439740453441
"LUSC_239",29.0306709773317,-20.8691707418006,12.9305894890641
"LUSC_24",13.4406187699717,-2.59336134166374,-40.8126693338932
"LUSC_240",34.1339871426943,1.93020139345154,-29.9542635979102
"LUSC_241",59.1811704943082,3.48477030466226,-10.6137002045007
"LUSC_242",36.4446311054582,-3.27624892099218,4.13047110942245
"LUSC_25",35.8489624971943,20.2266324495372,-31.5165997347922
"LUSC_26",10.5053381542697,-7.308540364178,-54.7688952920281
"LUSC_27",-19.257237557587,-20.9842402063629,-54.9198715815217
"LUSC_28",33.8016467678151,1.30598793614395,-8.95839412662321
"LUSC_29",-59.2401559521155,-67.4910313617627,5.24277988009319
"LUSC_3",50.1550823958142,2.76567553822252,4.80272411209386
"LUSC_30",62.3500877064204,34.3114400511965,-58.0670402090033
"LUSC_31",-70.1678933899745,-67.8409747545407,-29.1550336767925
"LUSC_32",11.9283205454678,-16.4061200966266,-59.3030682824424
"LUSC_33",6.99359521811055,-9.82088521993713,3.98099116237048
"LUSC_34",28.5314109285275,-3.15447661300127,-39.5482932669132
